schema,study_id,schedule_id,block_id,block_index,order_position,backend,world_id,site_family,world_split,world_bundle,world_sdf,world_name,start_id,start_x_m,start_y_m,start_yaw_rad,truth_map_yaml,truth_registration_id,truth_to_map_x_m,truth_to_map_y_m,truth_to_map_yaw_rad,method,runtime_adapter,strategy,coverage_objective,clearance_weight,travel_cost_weight,condition,replicate_seed,randomization_seed,max_duration_s,max_distance_m,max_decisions,goal_timeout_s,run_output_dir,evidence_tier,formal_result_eligible,eligibility_reasons,source_tree_sha256,world_bundle_sha256,world_sdf_sha256,method_config_sha256,condition_config_sha256,shared_stack_sha256,world_registry_sha256,run_config_sha256
sstg_system_sim_run_schedule/v2,gazebo_stage2_corridor_localization_regression_20260802,gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_277__order_01__frontier_mrtsp_dp_external,gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_277,1,1,gazebo_harmonic,dev_corridor_01,corridor_alcoves,development,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/world.sdf,dev_corridor_01,start_west,-6.5,0,0,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/evaluation/truth_map.yaml,dev_corridor_01:start_west:inverse_spawn_pose,6.5,0,0,frontier_mrtsp_dp_external,frontier_mrtsp_dp_external,frontier_mrtsp_dp_external,joint,1.5,0.59999999999999998,nominal,277,220802,420,35,60,180,system_sim_outputs/runs/gazebo_stage2_corridor_localization_regression_20260802/gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_277__order_01__frontier_mrtsp_dp_external,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:frontier_mrtsp_dp_external:development_distance_transition_actionbag_shutdown_e2e_valid|method_not_formal_eligible:frontier_mrtsp_dp_external|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01,28b2203a6e987be1b80bc7b50266a1a6fe8ef697636b7eb36f94d2d30dc435ab,96bda98118d55b9649f672fe459d4ee7723a158b68536502661708aec3cd122c,ab62d145858292df9e0ab87b585c055704b358180c07fe43d59328579606876b,e45122bcffe455425fbfa22a4db18a04e0682e0f72aa52da4c0fb4d597e4dd4f,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,e33244acdbc57b80e6dd056877465aa59d917e4bce1883fe5b5e5bc224952be9,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,81013dbfaafaab387a3e9360055ea345c45e5dec29074b6e722694f6f71d1bfa
sstg_system_sim_run_schedule/v2,gazebo_stage2_corridor_localization_regression_20260802,gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_277__order_02__sstg,gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_277,1,2,gazebo_harmonic,dev_corridor_01,corridor_alcoves,development,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/world.sdf,dev_corridor_01,start_west,-6.5,0,0,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/evaluation/truth_map.yaml,dev_corridor_01:start_west:inverse_spawn_pose,6.5,0,0,sstg,sstg_policy,sstg,joint,1.5,0.59999999999999998,nominal,277,220802,420,35,60,180,system_sim_outputs/runs/gazebo_stage2_corridor_localization_regression_20260802/gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_277__order_02__sstg,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:frontier_mrtsp_dp_external:development_distance_transition_actionbag_shutdown_e2e_valid|method_not_formal_eligible:frontier_mrtsp_dp_external|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01,28b2203a6e987be1b80bc7b50266a1a6fe8ef697636b7eb36f94d2d30dc435ab,96bda98118d55b9649f672fe459d4ee7723a158b68536502661708aec3cd122c,ab62d145858292df9e0ab87b585c055704b358180c07fe43d59328579606876b,de149afe95466a7ed84ceabdc60c54934fd6d1925711747d72db6891cff07632,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,e33244acdbc57b80e6dd056877465aa59d917e4bce1883fe5b5e5bc224952be9,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,fe41e3253d4e5012eb057de1b084a19090d885400a28ac538614106a36ef5b19
sstg_system_sim_run_schedule/v2,gazebo_stage2_corridor_localization_regression_20260802,gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_283__order_01__frontier_mrtsp_dp_external,gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_283,2,1,gazebo_harmonic,dev_corridor_01,corridor_alcoves,development,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/world.sdf,dev_corridor_01,start_west,-6.5,0,0,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/evaluation/truth_map.yaml,dev_corridor_01:start_west:inverse_spawn_pose,6.5,0,0,frontier_mrtsp_dp_external,frontier_mrtsp_dp_external,frontier_mrtsp_dp_external,joint,1.5,0.59999999999999998,nominal,283,220802,420,35,60,180,system_sim_outputs/runs/gazebo_stage2_corridor_localization_regression_20260802/gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_283__order_01__frontier_mrtsp_dp_external,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:frontier_mrtsp_dp_external:development_distance_transition_actionbag_shutdown_e2e_valid|method_not_formal_eligible:frontier_mrtsp_dp_external|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01,28b2203a6e987be1b80bc7b50266a1a6fe8ef697636b7eb36f94d2d30dc435ab,96bda98118d55b9649f672fe459d4ee7723a158b68536502661708aec3cd122c,ab62d145858292df9e0ab87b585c055704b358180c07fe43d59328579606876b,e45122bcffe455425fbfa22a4db18a04e0682e0f72aa52da4c0fb4d597e4dd4f,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,e33244acdbc57b80e6dd056877465aa59d917e4bce1883fe5b5e5bc224952be9,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,2d4ac0a8d8968653195be1320e7cd806b09c1a8a171b4cea0aff53542ce2f82e
sstg_system_sim_run_schedule/v2,gazebo_stage2_corridor_localization_regression_20260802,gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_283__order_02__sstg,gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_283,2,2,gazebo_harmonic,dev_corridor_01,corridor_alcoves,development,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/world.sdf,dev_corridor_01,start_west,-6.5,0,0,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/evaluation/truth_map.yaml,dev_corridor_01:start_west:inverse_spawn_pose,6.5,0,0,sstg,sstg_policy,sstg,joint,1.5,0.59999999999999998,nominal,283,220802,420,35,60,180,system_sim_outputs/runs/gazebo_stage2_corridor_localization_regression_20260802/gazebo_stage2_corridor_localization_regression_20260802__dev_corridor_01__start_west__nominal__seed_283__order_02__sstg,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:frontier_mrtsp_dp_external:development_distance_transition_actionbag_shutdown_e2e_valid|method_not_formal_eligible:frontier_mrtsp_dp_external|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01,28b2203a6e987be1b80bc7b50266a1a6fe8ef697636b7eb36f94d2d30dc435ab,96bda98118d55b9649f672fe459d4ee7723a158b68536502661708aec3cd122c,ab62d145858292df9e0ab87b585c055704b358180c07fe43d59328579606876b,de149afe95466a7ed84ceabdc60c54934fd6d1925711747d72db6891cff07632,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,e33244acdbc57b80e6dd056877465aa59d917e4bce1883fe5b5e5bc224952be9,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,ab8d9faec2977a6e1199c152ca268855adbca95af1e483f67834ab5ec0ba503a
