schema,study_id,schedule_id,block_id,block_index,order_position,backend,world_id,site_family,world_split,world_bundle,world_sdf,world_name,start_id,start_x_m,start_y_m,start_yaw_rad,truth_map_yaml,truth_registration_id,truth_to_map_x_m,truth_to_map_y_m,truth_to_map_yaw_rad,method,runtime_adapter,strategy,coverage_objective,clearance_weight,travel_cost_weight,condition,replicate_seed,randomization_seed,max_duration_s,max_distance_m,max_decisions,goal_timeout_s,run_output_dir,evidence_tier,formal_result_eligible,eligibility_reasons,source_tree_sha256,world_bundle_sha256,world_sdf_sha256,method_config_sha256,condition_config_sha256,shared_stack_sha256,world_registry_sha256,run_config_sha256
sstg_system_sim_run_schedule/v2,gazebo_stage2_core_method_screen_20260802,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_01__frontier_mrtsp_dp_external,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311,1,1,gazebo_harmonic,dev_office_01,multi_room_office,development,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/world.sdf,dev_office_01,start_southwest,-6.5,-4.5,0,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/evaluation/truth_map.yaml,dev_office_01:start_southwest:inverse_spawn_pose,6.5,4.5,0,frontier_mrtsp_dp_external,frontier_mrtsp_dp_external,frontier_mrtsp_dp_external,joint,1.5,0.59999999999999998,nominal,311,220803,300,20,40,120,system_sim_outputs/runs/gazebo_stage2_core_method_screen_20260802/gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_01__frontier_mrtsp_dp_external,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:frontier_mrtsp_dp_external:development_distance_transition_actionbag_shutdown_e2e_valid|method_not_formal_eligible:frontier_mrtsp_dp_external|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|method_not_frozen:sstg_gazebo_core_v1:exploratory_gazebo_core_metric_candidate|method_not_formal_eligible:sstg_gazebo_core_v1|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01,28b2203a6e987be1b80bc7b50266a1a6fe8ef697636b7eb36f94d2d30dc435ab,f2a92c4f4f87106b7c05aa0d7257f2dc1f444dd0893f066b240131c3f75e0ddf,1e84f9cb4637b2a85b67b86b0f6a7cd9c0a50942434681337bb19cfd86087d0d,e45122bcffe455425fbfa22a4db18a04e0682e0f72aa52da4c0fb4d597e4dd4f,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,e33244acdbc57b80e6dd056877465aa59d917e4bce1883fe5b5e5bc224952be9,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,ad8d73e6048d57c3393aae60df0d98267fe16fe4f095b7d0cd0b7ca2c279ea88
sstg_system_sim_run_schedule/v2,gazebo_stage2_core_method_screen_20260802,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_02__rrt_adapted,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311,1,2,gazebo_harmonic,dev_office_01,multi_room_office,development,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/world.sdf,dev_office_01,start_southwest,-6.5,-4.5,0,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/evaluation/truth_map.yaml,dev_office_01:start_southwest:inverse_spawn_pose,6.5,4.5,0,rrt_adapted,sstg_policy,rrt,joint,1.5,0.59999999999999998,nominal,311,220803,300,20,40,120,system_sim_outputs/runs/gazebo_stage2_core_method_screen_20260802/gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_02__rrt_adapted,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:frontier_mrtsp_dp_external:development_distance_transition_actionbag_shutdown_e2e_valid|method_not_formal_eligible:frontier_mrtsp_dp_external|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|method_not_frozen:sstg_gazebo_core_v1:exploratory_gazebo_core_metric_candidate|method_not_formal_eligible:sstg_gazebo_core_v1|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01,28b2203a6e987be1b80bc7b50266a1a6fe8ef697636b7eb36f94d2d30dc435ab,f2a92c4f4f87106b7c05aa0d7257f2dc1f444dd0893f066b240131c3f75e0ddf,1e84f9cb4637b2a85b67b86b0f6a7cd9c0a50942434681337bb19cfd86087d0d,6118f935c5169fa777bf5482c0074951d6b8aaf1535c9a66d4f9d901df4e0d7b,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,e33244acdbc57b80e6dd056877465aa59d917e4bce1883fe5b5e5bc224952be9,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,12aaa6b6478229e91d50d337bee973d058ca3c0a1aaff3bfd6968f944c61862e
sstg_system_sim_run_schedule/v2,gazebo_stage2_core_method_screen_20260802,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_03__sstg,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311,1,3,gazebo_harmonic,dev_office_01,multi_room_office,development,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/world.sdf,dev_office_01,start_southwest,-6.5,-4.5,0,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/evaluation/truth_map.yaml,dev_office_01:start_southwest:inverse_spawn_pose,6.5,4.5,0,sstg,sstg_policy,sstg,joint,1.5,0.59999999999999998,nominal,311,220803,300,20,40,120,system_sim_outputs/runs/gazebo_stage2_core_method_screen_20260802/gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_03__sstg,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:frontier_mrtsp_dp_external:development_distance_transition_actionbag_shutdown_e2e_valid|method_not_formal_eligible:frontier_mrtsp_dp_external|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|method_not_frozen:sstg_gazebo_core_v1:exploratory_gazebo_core_metric_candidate|method_not_formal_eligible:sstg_gazebo_core_v1|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01,28b2203a6e987be1b80bc7b50266a1a6fe8ef697636b7eb36f94d2d30dc435ab,f2a92c4f4f87106b7c05aa0d7257f2dc1f444dd0893f066b240131c3f75e0ddf,1e84f9cb4637b2a85b67b86b0f6a7cd9c0a50942434681337bb19cfd86087d0d,de149afe95466a7ed84ceabdc60c54934fd6d1925711747d72db6891cff07632,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,e33244acdbc57b80e6dd056877465aa59d917e4bce1883fe5b5e5bc224952be9,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,427415f0f322bf90ddc9810e9849e732593bc8db84e347a11f9ad25e20f87a1c
sstg_system_sim_run_schedule/v2,gazebo_stage2_core_method_screen_20260802,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_04__sstg_gazebo_core_v1,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311,1,4,gazebo_harmonic,dev_office_01,multi_room_office,development,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/world.sdf,dev_office_01,start_southwest,-6.5,-4.5,0,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/evaluation/truth_map.yaml,dev_office_01:start_southwest:inverse_spawn_pose,6.5,4.5,0,sstg_gazebo_core_v1,sstg_policy,sstg,joint,0.5,0.80000000000000004,nominal,311,220803,300,20,40,120,system_sim_outputs/runs/gazebo_stage2_core_method_screen_20260802/gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_04__sstg_gazebo_core_v1,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:frontier_mrtsp_dp_external:development_distance_transition_actionbag_shutdown_e2e_valid|method_not_formal_eligible:frontier_mrtsp_dp_external|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|method_not_frozen:sstg_gazebo_core_v1:exploratory_gazebo_core_metric_candidate|method_not_formal_eligible:sstg_gazebo_core_v1|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01,28b2203a6e987be1b80bc7b50266a1a6fe8ef697636b7eb36f94d2d30dc435ab,f2a92c4f4f87106b7c05aa0d7257f2dc1f444dd0893f066b240131c3f75e0ddf,1e84f9cb4637b2a85b67b86b0f6a7cd9c0a50942434681337bb19cfd86087d0d,349d456e414601e0d60239049dac3af2b61bad62ff40011ffb4060c357f0a85c,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,e33244acdbc57b80e6dd056877465aa59d917e4bce1883fe5b5e5bc224952be9,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,a2f6c2fd50b095e16b66e8eca37881a767a8342bf5830f4e367b98f3d0e337e9
sstg_system_sim_run_schedule/v2,gazebo_stage2_core_method_screen_20260802,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_05__nbv,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311,1,5,gazebo_harmonic,dev_office_01,multi_room_office,development,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/world.sdf,dev_office_01,start_southwest,-6.5,-4.5,0,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/evaluation/truth_map.yaml,dev_office_01:start_southwest:inverse_spawn_pose,6.5,4.5,0,nbv,sstg_policy,nbv,joint,1.5,0.59999999999999998,nominal,311,220803,300,20,40,120,system_sim_outputs/runs/gazebo_stage2_core_method_screen_20260802/gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_05__nbv,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:frontier_mrtsp_dp_external:development_distance_transition_actionbag_shutdown_e2e_valid|method_not_formal_eligible:frontier_mrtsp_dp_external|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|method_not_frozen:sstg_gazebo_core_v1:exploratory_gazebo_core_metric_candidate|method_not_formal_eligible:sstg_gazebo_core_v1|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01,28b2203a6e987be1b80bc7b50266a1a6fe8ef697636b7eb36f94d2d30dc435ab,f2a92c4f4f87106b7c05aa0d7257f2dc1f444dd0893f066b240131c3f75e0ddf,1e84f9cb4637b2a85b67b86b0f6a7cd9c0a50942434681337bb19cfd86087d0d,e1dc0e4b4eb27bb04e84774816dd42504cce800100548a37399a78b666f1c5fd,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,e33244acdbc57b80e6dd056877465aa59d917e4bce1883fe5b5e5bc224952be9,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,b0b652c5752155be33b006c9b003935862844983d1e28719498f08e39de920a1
sstg_system_sim_run_schedule/v2,gazebo_stage2_core_method_screen_20260802,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_06__frontier,gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311,1,6,gazebo_harmonic,dev_office_01,multi_room_office,development,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/world.sdf,dev_office_01,start_southwest,-6.5,-4.5,0,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/evaluation/truth_map.yaml,dev_office_01:start_southwest:inverse_spawn_pose,6.5,4.5,0,frontier,sstg_policy,frontier,joint,1.5,0.59999999999999998,nominal,311,220803,300,20,40,120,system_sim_outputs/runs/gazebo_stage2_core_method_screen_20260802/gazebo_stage2_core_method_screen_20260802__dev_office_01__start_southwest__nominal__seed_311__order_06__frontier,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:frontier_mrtsp_dp_external:development_distance_transition_actionbag_shutdown_e2e_valid|method_not_formal_eligible:frontier_mrtsp_dp_external|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|method_not_frozen:sstg_gazebo_core_v1:exploratory_gazebo_core_metric_candidate|method_not_formal_eligible:sstg_gazebo_core_v1|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01,28b2203a6e987be1b80bc7b50266a1a6fe8ef697636b7eb36f94d2d30dc435ab,f2a92c4f4f87106b7c05aa0d7257f2dc1f444dd0893f066b240131c3f75e0ddf,1e84f9cb4637b2a85b67b86b0f6a7cd9c0a50942434681337bb19cfd86087d0d,6ce967100063ebbaa40cbf3ef56e6996ef12ce56b091b6344f7b182d374cab54,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,e33244acdbc57b80e6dd056877465aa59d917e4bce1883fe5b5e5bc224952be9,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,459a69afd885a0fab4d5aba09049128eead060056aa7bb4216f15637c68f1aad
