schema,study_id,schedule_id,block_id,block_index,order_position,backend,world_id,site_family,world_split,world_bundle,world_sdf,world_name,start_id,start_x_m,start_y_m,start_yaw_rad,truth_map_yaml,truth_registration_id,truth_to_map_x_m,truth_to_map_y_m,truth_to_map_yaw_rad,method,runtime_adapter,strategy,coverage_objective,condition,replicate_seed,randomization_seed,max_duration_s,max_distance_m,max_decisions,goal_timeout_s,run_output_dir,evidence_tier,formal_result_eligible,eligibility_reasons,source_tree_sha256,world_bundle_sha256,world_sdf_sha256,method_config_sha256,condition_config_sha256,shared_stack_sha256,world_registry_sha256,run_config_sha256
sstg_system_sim_run_schedule/v2,gazebo_stage1_gui_showcase_v2_20260802,gazebo_stage1_gui_showcase_v2_20260802__dev_office_01__start_southwest__nominal__seed_311__order_01__sstg,gazebo_stage1_gui_showcase_v2_20260802__dev_office_01__start_southwest__nominal__seed_311,1,1,gazebo_harmonic,dev_office_01,multi_room_office,development,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/world.sdf,dev_office_01,start_southwest,-6.5,-4.5,0,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/evaluation/truth_map.yaml,dev_office_01:start_southwest:inverse_spawn_pose,6.5,4.5,0,sstg,sstg_policy,sstg,joint,nominal,311,1311,180,25,100,90,system_sim_outputs/runs/gazebo_stage1_gui_showcase_v2_20260802/gazebo_stage1_gui_showcase_v2_20260802__dev_office_01__start_southwest__nominal__seed_311__order_01__sstg,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01,5380cddcbe0214517ac34f896d44e01e39dcd33f8ca6fccc48f862b5c25eeeba,f2a92c4f4f87106b7c05aa0d7257f2dc1f444dd0893f066b240131c3f75e0ddf,1e84f9cb4637b2a85b67b86b0f6a7cd9c0a50942434681337bb19cfd86087d0d,35cb7a94af3e8c4502252c1a1c0770ea3d81ca2d67464b078b310657761b5c79,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,51cdd271f4befffd940677c916165d709deab6c93cdc5078617cd36687680e83,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,512b44591bb10f61ba011da53b2a1f50a1effc2aa793ac80f8f0fcda2371de77
