schema,study_id,schedule_id,block_id,block_index,order_position,backend,world_id,site_family,world_split,world_bundle,world_sdf,world_name,start_id,start_x_m,start_y_m,start_yaw_rad,truth_map_yaml,truth_registration_id,truth_to_map_x_m,truth_to_map_y_m,truth_to_map_yaw_rad,method,strategy,coverage_objective,condition,replicate_seed,randomization_seed,max_duration_s,max_distance_m,max_decisions,goal_timeout_s,run_output_dir,evidence_tier,formal_result_eligible,eligibility_reasons,source_tree_sha256,world_bundle_sha256,world_sdf_sha256,method_config_sha256,condition_config_sha256,shared_stack_sha256,world_registry_sha256,run_config_sha256
sstg_system_sim_run_schedule/v2,gazebo_stage0_evaluator_settlement_calibration_20260802,gazebo_stage0_evaluator_settlement_calibration_20260802__dev_office_01__start_southwest__nominal__seed_227__order_01__sstg,gazebo_stage0_evaluator_settlement_calibration_20260802__dev_office_01__start_southwest__nominal__seed_227,1,1,gazebo_harmonic,dev_office_01,multi_room_office,development,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/world.sdf,dev_office_01,start_southwest,-6.5,-4.5,0,ros2_ws/src/sstg_gazebo/worlds/development/multi_room_office/dev_office_01/evaluation/truth_map.yaml,dev_office_01:start_southwest:inverse_spawn_pose,6.5,4.5,0,sstg,sstg,joint,nominal,227,983,120,20,1,60,system_sim_outputs/runs/gazebo_stage0_evaluator_settlement_calibration_20260802/gazebo_stage0_evaluator_settlement_calibration_20260802__dev_office_01__start_southwest__nominal__seed_227__order_01__sstg,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01,07e0df7b4cce0359de74cca83a2adecda8d6e863b9d1e4ac99c8704f20f8900c,f2a92c4f4f87106b7c05aa0d7257f2dc1f444dd0893f066b240131c3f75e0ddf,1e84f9cb4637b2a85b67b86b0f6a7cd9c0a50942434681337bb19cfd86087d0d,25c5c3016bacf3a012c0daac4c81ca717f15978f2437f6291cfba9fdc012a3d7,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,2af4edfb5978c13b4224338537f0d4120c284410a15ba407e2cbf4da5ff2d8f7,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,5d923e05ad90b8dfb8a306efdcaf628153600aac0ca74c55066eddeaac5c8bff
