schema,study_id,schedule_id,block_id,block_index,order_position,backend,world_id,site_family,world_split,world_bundle,world_sdf,world_name,start_id,start_x_m,start_y_m,start_yaw_rad,truth_map_yaml,truth_registration_id,truth_to_map_x_m,truth_to_map_y_m,truth_to_map_yaw_rad,method,runtime_adapter,strategy,coverage_objective,clearance_weight,travel_cost_weight,condition,replicate_seed,randomization_seed,max_duration_s,max_distance_m,max_decisions,goal_timeout_s,run_output_dir,evidence_tier,formal_result_eligible,eligibility_reasons,source_tree_sha256,world_bundle_sha256,world_sdf_sha256,method_config_sha256,condition_config_sha256,shared_stack_sha256,world_registry_sha256,run_config_sha256
sstg_system_sim_run_schedule/v2,gazebo_unknown_completion_next_stage_all_methods_v16_20260803,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331__order_01__frontier,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331,1,1,gazebo_harmonic,dev_corridor_01,corridor_alcoves,development,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/world.sdf,dev_corridor_01,start_west,-6.5,0,0,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/evaluation/truth_map.yaml,dev_corridor_01:start_west:inverse_spawn_pose,6.5,0,0,frontier,sstg_policy,frontier,joint,1.5,0.59999999999999998,nominal,331,20260803,1800,300,80,180,system_sim_outputs/unknown_completion/next_stage/gazebo_unknown_completion_next_stage_all_methods_v16_20260803/gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331__order_01__frontier,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:ans_adapted:unknown_completion_development_adapter|method_not_formal_eligible:ans_adapted|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01|world_not_test_split:dev_lab_01:development|world_not_formal_eligible:dev_lab_01|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01|world_not_test_split:dev_warehouse_01:development|world_not_formal_eligible:dev_warehouse_01,798380c353b64a2303ae7df81f75d09abc06dc582a16d07312e4fc4dbbe86aa5,96bda98118d55b9649f672fe459d4ee7723a158b68536502661708aec3cd122c,ab62d145858292df9e0ab87b585c055704b358180c07fe43d59328579606876b,1283b50e7dbaff41256c0a0e3dbcbceb8ca5646d4fe31f9d2a17bc7a4a9a8eab,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,ee5fe0fae8a151dd588e167578ca02c1a5d827d993f51dd86554a665842b10b3,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,18ffe814ddd460cbc54d876919e408a52b1cdd1f3f85ba949c2c866425b5f9b0
sstg_system_sim_run_schedule/v2,gazebo_unknown_completion_next_stage_all_methods_v16_20260803,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331__order_02__sstg,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331,1,2,gazebo_harmonic,dev_corridor_01,corridor_alcoves,development,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/world.sdf,dev_corridor_01,start_west,-6.5,0,0,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/evaluation/truth_map.yaml,dev_corridor_01:start_west:inverse_spawn_pose,6.5,0,0,sstg,sstg_policy,sstg,joint,1.5,0.59999999999999998,nominal,331,20260803,1800,300,80,180,system_sim_outputs/unknown_completion/next_stage/gazebo_unknown_completion_next_stage_all_methods_v16_20260803/gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331__order_02__sstg,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:ans_adapted:unknown_completion_development_adapter|method_not_formal_eligible:ans_adapted|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01|world_not_test_split:dev_lab_01:development|world_not_formal_eligible:dev_lab_01|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01|world_not_test_split:dev_warehouse_01:development|world_not_formal_eligible:dev_warehouse_01,798380c353b64a2303ae7df81f75d09abc06dc582a16d07312e4fc4dbbe86aa5,96bda98118d55b9649f672fe459d4ee7723a158b68536502661708aec3cd122c,ab62d145858292df9e0ab87b585c055704b358180c07fe43d59328579606876b,fc91f9237e622c8efc9ac8503a6f1f18ee03725a3141b4e72d5c4934c2455439,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,ee5fe0fae8a151dd588e167578ca02c1a5d827d993f51dd86554a665842b10b3,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,1c180546fd4e664210ca65d2dd032238f3cf1d376eea1c4d6f24167b4e048b9b
sstg_system_sim_run_schedule/v2,gazebo_unknown_completion_next_stage_all_methods_v16_20260803,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331__order_03__nbv,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331,1,3,gazebo_harmonic,dev_corridor_01,corridor_alcoves,development,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/world.sdf,dev_corridor_01,start_west,-6.5,0,0,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/evaluation/truth_map.yaml,dev_corridor_01:start_west:inverse_spawn_pose,6.5,0,0,nbv,sstg_policy,nbv,joint,1.5,0.59999999999999998,nominal,331,20260803,1800,300,80,180,system_sim_outputs/unknown_completion/next_stage/gazebo_unknown_completion_next_stage_all_methods_v16_20260803/gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331__order_03__nbv,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:ans_adapted:unknown_completion_development_adapter|method_not_formal_eligible:ans_adapted|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01|world_not_test_split:dev_lab_01:development|world_not_formal_eligible:dev_lab_01|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01|world_not_test_split:dev_warehouse_01:development|world_not_formal_eligible:dev_warehouse_01,798380c353b64a2303ae7df81f75d09abc06dc582a16d07312e4fc4dbbe86aa5,96bda98118d55b9649f672fe459d4ee7723a158b68536502661708aec3cd122c,ab62d145858292df9e0ab87b585c055704b358180c07fe43d59328579606876b,8e5082b22263d1fccd3f871f5be87361e91b2d47da172f574da61e4272482121,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,ee5fe0fae8a151dd588e167578ca02c1a5d827d993f51dd86554a665842b10b3,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,c1d2c7a04e1305cb96134f30b810bf8381ce7aa1edfb9bd649f1e84e68656961
sstg_system_sim_run_schedule/v2,gazebo_unknown_completion_next_stage_all_methods_v16_20260803,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331__order_04__ans_adapted,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331,1,4,gazebo_harmonic,dev_corridor_01,corridor_alcoves,development,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/world.sdf,dev_corridor_01,start_west,-6.5,0,0,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/evaluation/truth_map.yaml,dev_corridor_01:start_west:inverse_spawn_pose,6.5,0,0,ans_adapted,sstg_policy,ans,joint,1.5,0.59999999999999998,nominal,331,20260803,1800,300,80,180,system_sim_outputs/unknown_completion/next_stage/gazebo_unknown_completion_next_stage_all_methods_v16_20260803/gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331__order_04__ans_adapted,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:ans_adapted:unknown_completion_development_adapter|method_not_formal_eligible:ans_adapted|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01|world_not_test_split:dev_lab_01:development|world_not_formal_eligible:dev_lab_01|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01|world_not_test_split:dev_warehouse_01:development|world_not_formal_eligible:dev_warehouse_01,798380c353b64a2303ae7df81f75d09abc06dc582a16d07312e4fc4dbbe86aa5,96bda98118d55b9649f672fe459d4ee7723a158b68536502661708aec3cd122c,ab62d145858292df9e0ab87b585c055704b358180c07fe43d59328579606876b,c7fc068d175524c76fd8995cb3e804de927c377eb7a1b971a858fb9d54322dce,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,ee5fe0fae8a151dd588e167578ca02c1a5d827d993f51dd86554a665842b10b3,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,981bd1df734ce1c848db211cf07ee5486fb725a8f74f59c82721c0d1a55e0531
sstg_system_sim_run_schedule/v2,gazebo_unknown_completion_next_stage_all_methods_v16_20260803,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331__order_05__rrt_adapted,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331,1,5,gazebo_harmonic,dev_corridor_01,corridor_alcoves,development,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/world.sdf,dev_corridor_01,start_west,-6.5,0,0,ros2_ws/src/sstg_gazebo/worlds/development/corridor_alcoves/dev_corridor_01/evaluation/truth_map.yaml,dev_corridor_01:start_west:inverse_spawn_pose,6.5,0,0,rrt_adapted,sstg_policy,rrt,joint,1.5,0.59999999999999998,nominal,331,20260803,1800,300,80,180,system_sim_outputs/unknown_completion/next_stage/gazebo_unknown_completion_next_stage_all_methods_v16_20260803/gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_corridor_01__start_west__nominal__seed_331__order_05__rrt_adapted,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:ans_adapted:unknown_completion_development_adapter|method_not_formal_eligible:ans_adapted|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01|world_not_test_split:dev_lab_01:development|world_not_formal_eligible:dev_lab_01|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01|world_not_test_split:dev_warehouse_01:development|world_not_formal_eligible:dev_warehouse_01,798380c353b64a2303ae7df81f75d09abc06dc582a16d07312e4fc4dbbe86aa5,96bda98118d55b9649f672fe459d4ee7723a158b68536502661708aec3cd122c,ab62d145858292df9e0ab87b585c055704b358180c07fe43d59328579606876b,fc688ed00e2f400111b78bccd9e51522eda43264fa539d2c0d8d490c1300e761,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,ee5fe0fae8a151dd588e167578ca02c1a5d827d993f51dd86554a665842b10b3,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,36b775668e4be0bbeb5cd714d365ba57b4703501058cb650e970dcf4e519f0d5
sstg_system_sim_run_schedule/v2,gazebo_unknown_completion_next_stage_all_methods_v16_20260803,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_01__ans_adapted,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331,2,1,gazebo_harmonic,dev_lab_01,dense_laboratory,development,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/world.sdf,dev_lab_01,start_southwest,-6.5,-4.7999999999999998,0,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/evaluation/truth_map.yaml,dev_lab_01:start_southwest:inverse_spawn_pose,6.5,4.7999999999999998,0,ans_adapted,sstg_policy,ans,joint,1.5,0.59999999999999998,nominal,331,20260803,1800,300,80,180,system_sim_outputs/unknown_completion/next_stage/gazebo_unknown_completion_next_stage_all_methods_v16_20260803/gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_01__ans_adapted,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:ans_adapted:unknown_completion_development_adapter|method_not_formal_eligible:ans_adapted|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01|world_not_test_split:dev_lab_01:development|world_not_formal_eligible:dev_lab_01|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01|world_not_test_split:dev_warehouse_01:development|world_not_formal_eligible:dev_warehouse_01,798380c353b64a2303ae7df81f75d09abc06dc582a16d07312e4fc4dbbe86aa5,b78b3e1757bff38d2831cc0fe7a5da4fba88055a12635e317ac65785e592fbf5,8fecea2f50a24c1e458ebefe405abfa0a665ab24469c18915bdb2d174a6471d6,c7fc068d175524c76fd8995cb3e804de927c377eb7a1b971a858fb9d54322dce,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,ee5fe0fae8a151dd588e167578ca02c1a5d827d993f51dd86554a665842b10b3,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,7064e7a58bf66eaf246d38ac76a39c7f14dbc641735d1355888976ca721f702c
sstg_system_sim_run_schedule/v2,gazebo_unknown_completion_next_stage_all_methods_v16_20260803,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_02__sstg,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331,2,2,gazebo_harmonic,dev_lab_01,dense_laboratory,development,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/world.sdf,dev_lab_01,start_southwest,-6.5,-4.7999999999999998,0,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/evaluation/truth_map.yaml,dev_lab_01:start_southwest:inverse_spawn_pose,6.5,4.7999999999999998,0,sstg,sstg_policy,sstg,joint,1.5,0.59999999999999998,nominal,331,20260803,1800,300,80,180,system_sim_outputs/unknown_completion/next_stage/gazebo_unknown_completion_next_stage_all_methods_v16_20260803/gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_02__sstg,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:ans_adapted:unknown_completion_development_adapter|method_not_formal_eligible:ans_adapted|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01|world_not_test_split:dev_lab_01:development|world_not_formal_eligible:dev_lab_01|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01|world_not_test_split:dev_warehouse_01:development|world_not_formal_eligible:dev_warehouse_01,798380c353b64a2303ae7df81f75d09abc06dc582a16d07312e4fc4dbbe86aa5,b78b3e1757bff38d2831cc0fe7a5da4fba88055a12635e317ac65785e592fbf5,8fecea2f50a24c1e458ebefe405abfa0a665ab24469c18915bdb2d174a6471d6,fc91f9237e622c8efc9ac8503a6f1f18ee03725a3141b4e72d5c4934c2455439,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,ee5fe0fae8a151dd588e167578ca02c1a5d827d993f51dd86554a665842b10b3,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,9f41dc3444c31aae48e8a86293eb1c6b5618c719ee21cb0beb59fb90ed82f188
sstg_system_sim_run_schedule/v2,gazebo_unknown_completion_next_stage_all_methods_v16_20260803,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_03__rrt_adapted,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331,2,3,gazebo_harmonic,dev_lab_01,dense_laboratory,development,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/world.sdf,dev_lab_01,start_southwest,-6.5,-4.7999999999999998,0,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/evaluation/truth_map.yaml,dev_lab_01:start_southwest:inverse_spawn_pose,6.5,4.7999999999999998,0,rrt_adapted,sstg_policy,rrt,joint,1.5,0.59999999999999998,nominal,331,20260803,1800,300,80,180,system_sim_outputs/unknown_completion/next_stage/gazebo_unknown_completion_next_stage_all_methods_v16_20260803/gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_03__rrt_adapted,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:ans_adapted:unknown_completion_development_adapter|method_not_formal_eligible:ans_adapted|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01|world_not_test_split:dev_lab_01:development|world_not_formal_eligible:dev_lab_01|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01|world_not_test_split:dev_warehouse_01:development|world_not_formal_eligible:dev_warehouse_01,798380c353b64a2303ae7df81f75d09abc06dc582a16d07312e4fc4dbbe86aa5,b78b3e1757bff38d2831cc0fe7a5da4fba88055a12635e317ac65785e592fbf5,8fecea2f50a24c1e458ebefe405abfa0a665ab24469c18915bdb2d174a6471d6,fc688ed00e2f400111b78bccd9e51522eda43264fa539d2c0d8d490c1300e761,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,ee5fe0fae8a151dd588e167578ca02c1a5d827d993f51dd86554a665842b10b3,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,a05cfbaf4df3dc379f363a93b2ed6313ba6d013f858d89bca2c1684097b3f156
sstg_system_sim_run_schedule/v2,gazebo_unknown_completion_next_stage_all_methods_v16_20260803,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_04__nbv,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331,2,4,gazebo_harmonic,dev_lab_01,dense_laboratory,development,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/world.sdf,dev_lab_01,start_southwest,-6.5,-4.7999999999999998,0,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/evaluation/truth_map.yaml,dev_lab_01:start_southwest:inverse_spawn_pose,6.5,4.7999999999999998,0,nbv,sstg_policy,nbv,joint,1.5,0.59999999999999998,nominal,331,20260803,1800,300,80,180,system_sim_outputs/unknown_completion/next_stage/gazebo_unknown_completion_next_stage_all_methods_v16_20260803/gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_04__nbv,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:ans_adapted:unknown_completion_development_adapter|method_not_formal_eligible:ans_adapted|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01|world_not_test_split:dev_lab_01:development|world_not_formal_eligible:dev_lab_01|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01|world_not_test_split:dev_warehouse_01:development|world_not_formal_eligible:dev_warehouse_01,798380c353b64a2303ae7df81f75d09abc06dc582a16d07312e4fc4dbbe86aa5,b78b3e1757bff38d2831cc0fe7a5da4fba88055a12635e317ac65785e592fbf5,8fecea2f50a24c1e458ebefe405abfa0a665ab24469c18915bdb2d174a6471d6,8e5082b22263d1fccd3f871f5be87361e91b2d47da172f574da61e4272482121,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,ee5fe0fae8a151dd588e167578ca02c1a5d827d993f51dd86554a665842b10b3,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,0e3947faf291f164b2078be65276c4fdb1386e021179197588c3599d341a8fe6
sstg_system_sim_run_schedule/v2,gazebo_unknown_completion_next_stage_all_methods_v16_20260803,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_05__frontier,gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331,2,5,gazebo_harmonic,dev_lab_01,dense_laboratory,development,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/world.sdf,dev_lab_01,start_southwest,-6.5,-4.7999999999999998,0,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/evaluation/truth_map.yaml,dev_lab_01:start_southwest:inverse_spawn_pose,6.5,4.7999999999999998,0,frontier,sstg_policy,frontier,joint,1.5,0.59999999999999998,nominal,331,20260803,1800,300,80,180,system_sim_outputs/unknown_completion/next_stage/gazebo_unknown_completion_next_stage_all_methods_v16_20260803/gazebo_unknown_completion_next_stage_all_methods_v16_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_05__frontier,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:ans_adapted:unknown_completion_development_adapter|method_not_formal_eligible:ans_adapted|method_not_frozen:frontier:development_adapter|method_not_formal_eligible:frontier|method_not_frozen:nbv:development_adapter|method_not_formal_eligible:nbv|method_not_frozen:rrt_adapted:development_adapter|method_not_formal_eligible:rrt_adapted|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_corridor_01:development|world_not_formal_eligible:dev_corridor_01|world_not_test_split:dev_lab_01:development|world_not_formal_eligible:dev_lab_01|world_not_test_split:dev_office_01:development|world_not_formal_eligible:dev_office_01|world_not_test_split:dev_warehouse_01:development|world_not_formal_eligible:dev_warehouse_01,798380c353b64a2303ae7df81f75d09abc06dc582a16d07312e4fc4dbbe86aa5,b78b3e1757bff38d2831cc0fe7a5da4fba88055a12635e317ac65785e592fbf5,8fecea2f50a24c1e458ebefe405abfa0a665ab24469c18915bdb2d174a6471d6,1283b50e7dbaff41256c0a0e3dbcbceb8ca5646d4fe31f9d2a17bc7a4a9a8eab,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,ee5fe0fae8a151dd588e167578ca02c1a5d827d993f51dd86554a665842b10b3,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,f782defbdf86ed31e00a804c171c97af0df7602cc1984c2495af60ff26438b25
