schema,study_id,schedule_id,block_id,block_index,order_position,backend,world_id,site_family,world_split,world_bundle,world_sdf,world_name,start_id,start_x_m,start_y_m,start_yaw_rad,truth_map_yaml,truth_registration_id,truth_to_map_x_m,truth_to_map_y_m,truth_to_map_yaw_rad,method,runtime_adapter,strategy,coverage_objective,clearance_weight,travel_cost_weight,condition,replicate_seed,randomization_seed,max_duration_s,max_distance_m,max_decisions,goal_timeout_s,run_output_dir,evidence_tier,formal_result_eligible,eligibility_reasons,source_tree_sha256,world_bundle_sha256,world_sdf_sha256,method_config_sha256,condition_config_sha256,shared_stack_sha256,world_registry_sha256,run_config_sha256
sstg_system_sim_run_schedule/v2,gazebo_unknown_completion_next_stage_recovery_v16c_sstg_lab_20260803,gazebo_unknown_completion_next_stage_recovery_v16c_sstg_lab_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_01__sstg,gazebo_unknown_completion_next_stage_recovery_v16c_sstg_lab_20260803__dev_lab_01__start_southwest__nominal__seed_331,1,1,gazebo_harmonic,dev_lab_01,dense_laboratory,development,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/world.sdf,dev_lab_01,start_southwest,-6.5,-4.7999999999999998,0,ros2_ws/src/sstg_gazebo/worlds/development/dense_laboratory/dev_lab_01/evaluation/truth_map.yaml,dev_lab_01:start_southwest:inverse_spawn_pose,6.5,4.7999999999999998,0,sstg,sstg_policy,sstg,joint,1.5,0.59999999999999998,nominal,331,20260803,1800,300,80,180,system_sim_outputs/unknown_completion/next_stage/gazebo_unknown_completion_next_stage_recovery_v16c_sstg_lab_20260803/gazebo_unknown_completion_next_stage_recovery_v16c_sstg_lab_20260803__dev_lab_01__start_southwest__nominal__seed_331__order_01__sstg,development,false,evidence_tier_is_development|shared_stack_not_frozen:development|condition_not_frozen:development|method_not_frozen:sstg:frozen_from_procedural_benchmark_for_development|world_not_test_split:dev_lab_01:development|world_not_formal_eligible:dev_lab_01,798380c353b64a2303ae7df81f75d09abc06dc582a16d07312e4fc4dbbe86aa5,b78b3e1757bff38d2831cc0fe7a5da4fba88055a12635e317ac65785e592fbf5,8fecea2f50a24c1e458ebefe405abfa0a665ab24469c18915bdb2d174a6471d6,fc91f9237e622c8efc9ac8503a6f1f18ee03725a3141b4e72d5c4934c2455439,6cbb040a8ee64636241718690d66d4e4e7fcec5ec3f384a030ea3d66339d6c2e,ee5fe0fae8a151dd588e167578ca02c1a5d827d993f51dd86554a665842b10b3,d4e3109a228ce52b6b834e863eecdffe058c60eb2f664eda0c3384ca866795eb,95118a54b47b36ae7fa1ed3ffb749b04e12d630bf13becf56f44fa0ba8cd91d9
